Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
DALYs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Number,1990,22906333.75,29338098.46,16830497.01
DALYs,Global,Both sexes,70+ years,All causes,Ambient ozone pollution,Number,1990,1927495.037,3087199.431,863997.1575
DALYs,Global,Both sexes,70+ years,All causes,All risk factors,Number,1990,165303994.6,172526574.7,157832331.5
DALYs,Global,Male,70+ years,All causes,Air pollution,Rate,1990,22496.56631,25764.56894,19282.71009
DALYs,Global,Male,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,8753.374772,11654.73044,6136.909508
DALYs,Global,Male,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,13117.31737,17399.82748,9132.069485
DALYs,Global,Male,70+ years,All causes,Ambient ozone pollution,Rate,1990,1271.934858,2035.14176,562.5390378
DALYs,Global,Male,70+ years,All causes,All risk factors,Rate,1990,98813.19636,103288.8808,94102.96602
DALYs,Global,Female,70+ years,All causes,Air pollution,Rate,1990,16267.16474,18716.58348,13909.1216
DALYs,Global,Female,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,5785.878393,7613.14254,4164.153212
DALYs,Global,Female,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,10157.77652,12998.99059,7553.802053
DALYs,Global,Female,70+ years,All causes,Ambient ozone pollution,Rate,1990,738.8520066,1213.691716,332.3736577
DALYs,Global,Female,70+ years,All causes,All risk factors,Rate,1990,70442.33674,74468.82584,66411.63963
DALYs,Global,Both sexes,70+ years,All causes,Air pollution,Rate,1990,18808.79124,21393.63174,16170.61455
DALYs,Global,Both sexes,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,6996.631522,9207.880369,4961.532411
DALYs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,11365.28376,14556.48981,8350.676125
DALYs,Global,Both sexes,70+ years,All causes,Ambient ozone pollution,Rate,1990,956.3524341,1531.755275,428.6837417
DALYs,Global,Both sexes,70+ years,All causes,All risk factors,Rate,1990,82017.78711,85601.36681,78310.62158
DALYs,Global,Male,All ages,Stroke,Air pollution,Number,1990,19042146.28,21494213.18,16924404.2
DALYs,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Number,1990,7138058.104,9781816.015,4770971.185
DALYs,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Number,1990,11904088.18,15120604.78,8887743.522
DALYs,Global,Male,All ages,Stroke,All risk factors,Number,1990,47072112.43,50752086.42,43599485.28
DALYs,Global,Female,All ages,Stroke,Air pollution,Number,1990,17270730.31,19616421.12,15117277.81
DALYs,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Number,1990,5718895.209,7860046.755,3927949.766
DALYs,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Number,1990,11551835.1,14120475.57,9048955.452
DALYs,Global,Female,All ages,Stroke,All risk factors,Number,1990,44466903.75,48476751.91,40806597.99
DALYs,Global,Both sexes,All ages,Stroke,Air pollution,Number,1990,36312876.59,40347182.74,32393296.15
DALYs,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Number,1990,12856953.31,17506435.41,8763700.207
DALYs,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Number,1990,23455923.28,28707224.1,18155376.18
DALYs,Global,Both sexes,All ages,Stroke,All risk factors,Number,1990,91539016.18,98303175.9,85794462.58
DALYs,Global,Male,All ages,Stroke,Air pollution,Rate,1990,706.9011611,797.9291845,628.2842702
DALYs,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,264.9859678,363.1301324,177.1126542
DALYs,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,441.9151933,561.3218657,329.9394996
DALYs,Global,Male,All ages,Stroke,All risk factors,Rate,1990,1747.456954,1884.068544,1618.542695
DALYs,Global,Female,All ages,Stroke,Air pollution,Rate,1990,650.2293553,738.5427615,569.1535696
DALYs,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,215.3118876,295.9245522,147.8842063
DALYs,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,434.9174676,531.6247524,340.6860256
DALYs,Global,Male,<5 years,Stroke,Air pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,All risk factors,Number,1990,107387.9632,164493.3166,54557.58759
DALYs,Global,Female,<5 years,Stroke,Air pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,All risk factors,Number,1990,85405.44824,132038.9323,49700.47241
DALYs,Global,Both sexes,<5 years,Stroke,Air pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,All risk factors,Number,1990,192793.4114,292018.8312,107118.8872
DALYs,Global,Male,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Stroke,All risk factors,Rate,1990,33.00279084,50.55257929,16.76680141
DALYs,Global,Female,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Stroke,All risk factors,Rate,1990,27.84425535,43.04790645,16.20356398
DALYs,Global,Both sexes,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Stroke,All risk factors,Rate,1990,30.49968317,46.19702388,16.94607765
DALYs,Global,Female,All ages,Stroke,All risk factors,Rate,1990,1674.143805,1825.111421,1536.336184
DALYs,Global,Both sexes,All ages,Stroke,Air pollution,Rate,1990,678.7646811,754.1744195,605.4994094
DALYs,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,240.3237263,327.232408,163.8121442
DALYs,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,438.4409548,536.5989049,339.3624873
DALYs,Global,Both sexes,All ages,Stroke,All risk factors,Rate,1990,1711.058362,1837.494853,1603.680471
DALYs,Global,Male,70+ years,Stroke,Air pollution,Number,1990,4529597.404,5283816.397,3855769.041
DALYs,Global,Male,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,1843688.64,2545952.074,1266059.371
DALYs,Global,Male,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,2685908.765,3576401.243,1932849.132
DALYs,Global,Male,70+ years,Stroke,All risk factors,Number,1990,14362186.42,15609592.12,13300723.14
DALYs,Global,Female,70+ years,Stroke,Air pollution,Number,1990,5532689.143,6584989.814,4601284.648
DALYs,Global,Female,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,2172517.151,2924886.285,1513933.673
DALYs,Global,Female,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,3360171.992,4383251.863,2503386.369
DALYs,Global,Female,70+ years,Stroke,All risk factors,Number,1990,18780790.7,20776685.73,16883038.39
DALYs,Global,Both sexes,70+ years,Stroke,Air pollution,Number,1990,10062286.55,11733500.46,8551973.688
DALYs,Global,Both sexes,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,4016205.79,5422921.097,2781009.15
DALYs,Global,Both sexes,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,6046080.757,7793479.928,4465612.451
DALYs,Global,Both sexes,70+ years,Stroke,All risk factors,Number,1990,33142977.12,36002922.38,30394057.98
DALYs,Global,Male,70+ years,Stroke,Air pollution,Rate,1990,5508.31667,6425.501286,4688.892851
DALYs,Global,Male,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,2242.05817,3096.061084,1539.619378
DALYs,Global,Male,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,3266.2585,4349.161488,2350.483751
DALYs,Global,Male,70+ years,Stroke,All risk factors,Rate,1990,17465.45307,18982.38824,16174.63727
DALYs,Global,Female,70+ years,Stroke,Air pollution,Rate,1990,4637.061686,5519.016735,3856.432233
DALYs,Global,Female,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,1820.831748,2451.407946,1268.859256
DALYs,Global,Female,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,2816.229938,3673.694427,2098.140112
DALYs,Global,Female,70+ years,Stroke,All risk factors,Rate,1990,15740.57077,17413.37184,14150.02514
DALYs,Global,Both sexes,70+ years,Stroke,Air pollution,Rate,1990,4992.538008,5821.733134,4243.176089
DALYs,Global,Both sexes,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,1992.694201,2690.65481,1379.834873
DALYs,Global,Both sexes,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,2999.843807,3866.839269,2215.673325
DALYs,Global,Both sexes,70+ years,Stroke,All risk factors,Rate,1990,16444.33124,17863.33132,15080.41825
DALYs,Global,Male,Age-standardized,Stroke,Air pollution,Rate,1990,986.1698417,1114.32517,876.2220099
DALYs,Global,Male,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,375.9518642,511.3800947,254.0484146
DALYs,Global,Male,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,610.2179775,777.0327725,455.8192967
DALYs,Global,Male,Age-standardized,Stroke,All risk factors,Rate,1990,2575.457111,2780.16573,2391.129358
DALYs,Global,Female,Age-standardized,Stroke,Air pollution,Rate,1990,799.6262094,908.0599295,698.7086595
DALYs,Global,Female,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,267.5057885,366.3170389,185.0841756
DALYs,Global,Female,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,532.1204209,650.4730255,416.0373874
DALYs,Global,Female,Age-standardized,Stroke,All risk factors,Rate,1990,2105.300111,2294.798446,1932.508802
DALYs,Global,Both sexes,Age-standardized,Stroke,Air pollution,Rate,1990,887.9856362,989.8063662,789.8627321
DALYs,Global,Both sexes,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,319.3432806,433.5150996,219.4624848
DALYs,Global,Both sexes,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,568.6423556,699.3018047,438.6301475
DALYs,Global,Both sexes,Age-standardized,Stroke,All risk factors,Rate,1990,2330.085094,2509.5088,2177.61022
DALYs,Global,Male,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
DALYs,Global,Male,All ages,Ischemic heart disease,Air pollution,Rate,1990,726.0563069,825.718381,628.9601978
DALYs,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,353.1972085,453.1039817,258.5694446
DALYs,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,372.8590984,481.838641,276.1080426
DALYs,Global,Male,All ages,Ischemic heart disease,All risk factors,Rate,1990,2551.593689,2657.164282,2448.483229
DALYs,Global,Female,All ages,Ischemic heart disease,Air pollution,Rate,1990,448.7636949,515.4436284,386.2639989
DALYs,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,191.0936218,244.9631093,139.5724803
DALYs,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,257.6700731,325.2939832,199.9809919
DALYs,Global,Female,All ages,Ischemic heart disease,All risk factors,Rate,1990,1722.31718,1822.310188,1621.206744
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Rate,1990,588.3857683,664.4312493,514.3003177
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,272.7158429,347.8318225,201.7987375
DALYs,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,315.6699254,398.9754298,242.8838636
DALYs,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Rate,1990,2139.873583,2229.717235,2051.293917
DALYs,Global,Male,70+ years,Ischemic heart disease,Air pollution,Number,1990,3822094.081,4617554.519,3140532.169
DALYs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,2082814.622,2725962.685,1503739.691
DALYs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,1739279.459,2400997.927,1230025.405
DALYs,Global,Male,70+ years,Ischemic heart disease,All risk factors,Number,1990,19869745.96,20807206.34,18822942.31
DALYs,Global,Female,70+ years,Ischemic heart disease,Air pollution,Number,1990,4054054.656,4927734.953,3267574.839
DALYs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,2170418.102,2833681.002,1542153.932
DALYs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,1883636.553,2566601.781,1356453.37
DALYs,Global,Female,70+ years,Ischemic heart disease,All risk factors,Number,1990,22719721.19,24157818.63,20860036.76
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Number,1990,7876148.737,9493920.353,6428554.536
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,4253232.724,5547652.782,3080123.391
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,3622916.012,4907195.702,2627593.27
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Number,1990,42589467.15,44610267.12,39837223.77
DALYs,Global,Male,70+ years,Ischemic heart disease,Air pollution,Rate,1990,4647.941674,5615.278857,3819.113302
DALYs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,2532.852587,3314.966953,1828.655765
DALYs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,2115.089087,2919.786402,1495.79948
DALYs,Global,Male,70+ years,Ischemic heart disease,All risk factors,Rate,1990,24163.04213,25303.06147,22890.0535
DALYs,Global,Female,70+ years,Ischemic heart disease,Air pollution,Rate,1990,3397.787411,4130.037014,2738.622341
DALYs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,1819.072492,2374.966904,1292.511241
DALYs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,1578.714919,2151.122261,1136.871744
DALYs,Global,Female,70+ years,Ischemic heart disease,All risk factors,Rate,1990,19041.87022,20247.16956,17483.23007
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Rate,1990,3907.856504,4710.535522,3189.613286
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,2110.298284,2752.542103,1528.244403
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,1797.55822,2434.770759,1303.715533
DALYs,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Rate,1990,21131.33357,22133.98049,19765.77122
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,992.915027,1134.70647,858.587302
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,493.424716,627.7995771,364.4986357
DALYs,Global,Male,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,499.490311,646.335207,367.7298333
DALYs,Global,Male,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,3799.405418,3955.886841,3636.123016
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,554.9867983,638.9072236,476.9068741
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,240.3949365,308.7016016,175.7715106
DALYs,Global,Female,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,314.5918618,397.7372613,243.7936223
DALYs,Global,Female,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,2221.387109,2352.490582,2080.879878
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,766.5079628,869.3516541,663.7208068
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,362.4908034,459.7939899,269.0400893
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,404.0171594,508.3043128,310.5478905
DALYs,Global,Both sexes,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,2972.486157,3097.541626,2835.090072
YLLs,Global,Male,<5 years,All causes,Air pollution,Number,1990,84946062.59,102060028.8,71438453.76
YLLs,Global,Female,<5 years,All causes,Air pollution,Number,1990,71825113.38,85809116.52,60189977.28
YLLs,Global,Both sexes,<5 years,All causes,Air pollution,Number,1990,156771176,186645543.2,132436397.4
YLLs,Global,Male,<5 years,All causes,Air pollution,Rate,1990,26105.87866,31365.39406,21954.67981
YLLs,Global,Female,<5 years,All causes,Air pollution,Rate,1990,23416.73557,27975.86104,19623.39794
YLLs,Global,Both sexes,<5 years,All causes,Air pollution,Rate,1990,24801.00934,29527.0979,20951.27697
YLLs,Global,Male,All ages,All causes,Household air pollution from solid fuels,Number,1990,108883810.3,136375900.6,84010285.23
YLLs,Global,Female,All ages,All causes,Household air pollution from solid fuels,Number,1990,91285686.21,113261228,71216209.18
YLLs,Global,Both sexes,All ages,All causes,Household air pollution from solid fuels,Number,1990,200169496.6,248560541.5,154731292.8
YLLs,Global,Male,All ages,All causes,Household air pollution from solid fuels,Rate,1990,4042.091203,5062.679441,3118.711898
YLLs,Global,Female,All ages,All causes,Household air pollution from solid fuels,Rate,1990,3436.833985,4264.195776,2681.234027
YLLs,Global,Both sexes,All ages,All causes,Household air pollution from solid fuels,Rate,1990,3741.592439,4646.123704,2892.25604
YLLs,Global,Male,70+ years,All causes,Household air pollution from solid fuels,Number,1990,9899504.186,13267762.21,6784587.001
YLLs,Global,Female,70+ years,All causes,Household air pollution from solid fuels,Number,1990,10722104.55,13867598.81,7848159.273
YLLs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Number,1990,20621608.73,26575209.27,14891185.43
YLLs,Global,Male,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,12038.51006,16134.55441,8250.546427
YLLs,Global,Female,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,8986.418522,11622.72259,6577.705295
YLLs,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,10231.68689,13185.64541,7388.460754
YLLs,Global,Male,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,4099.563921,5137.247431,3128.18581
YLLs,Global,Female,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,3348.854229,4131.87576,2602.848184
YLLs,Global,Both sexes,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,3708.260655,4583.135058,2866.112951
YLLs,Global,Male,70+ years,All causes,Ambient particulate matter pollution,Number,1990,6709882.363,8941923.731,4695577.079
YLLs,Global,Female,70+ years,All causes,Ambient particulate matter pollution,Number,1990,6252851.393,8245581.104,4482708.608
YLLs,Global,Both sexes,70+ years,All causes,Ambient particulate matter pollution,Number,1990,12962733.76,16945438.42,9238557.117
YLLs,Global,Male,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,8159.700206,10874.02326,5710.159909
YLLs,Global,Female,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,5240.644626,6910.792786,3757.051191
YLLs,Global,Both sexes,70+ years,All causes,Ambient particulate matter pollution,Rate,1990,6431.633671,8407.705842,4583.833638
YLLs,Global,Male,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1746.639925,2378.646368,1202.844301
YLLs,Global,Female,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1095.831004,1537.430556,737.0811746
YLLs,Global,Both sexes,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1402.520942,1925.92882,967.5007037
YLLs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Number,1990,70445794.74,89683386.25,54288323.06
YLLs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Number,1990,59414674.7,75949295.69,45432675.58
YLLs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Number,1990,129860469.4,166856698,99766846.78
YLLs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,21649.61287,27561.76717,16684.05022
YLLs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,19370.63042,24761.31941,14812.15831
YLLs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,20543.7683,26396.52666,15782.9938
YLLs,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Number,1990,14500267.85,24092757.18,8251080.164
YLLs,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Number,1990,12410438.68,20685301.35,6974559.574
YLLs,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Number,1990,26910706.53,44548339.44,15255178.35
YLLs,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4456.265793,7404.258378,2535.746696
YLLs,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4046.105147,6743.911831,2273.876219
YLLs,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4257.241039,7047.49311,2413.350658
YLLs,Global,Male,All ages,All causes,Ambient particulate matter pollution,Number,1990,39131752.71,55354900.74,26580259.71
YLLs,Global,Female,All ages,All causes,Ambient particulate matter pollution,Number,1990,27360798.62,39237288.68,17947116.32
YLLs,Global,Both sexes,All ages,All causes,Ambient particulate matter pollution,Number,1990,66492551.33,94108785.49,44569970.99
YLLs,Global,Male,All ages,All causes,Ambient particulate matter pollution,Rate,1990,1452.687161,2054.938715,986.7383736
YLLs,Global,Female,All ages,All causes,Ambient particulate matter pollution,Rate,1990,1030.112458,1477.252928,675.6947543
YLLs,Global,Both sexes,All ages,All causes,Ambient particulate matter pollution,Rate,1990,1242.886811,1759.0928,833.1072882
YLLs,Global,Male,<5 years,All causes,All risk factors,Number,1990,352406175.2,384742612.4,320638122.6
YLLs,Global,Female,<5 years,All causes,All risk factors,Number,1990,305840571.9,332844223.5,281084170.9
YLLs,Global,Both sexes,<5 years,All causes,All risk factors,Number,1990,658246747.1,717578915.7,605213748
YLLs,Global,Male,<5 years,All causes,All risk factors,Rate,1990,108302.5224,118240.2533,98539.46926
YLLs,Global,Female,<5 years,All causes,All risk factors,Rate,1990,99711.47223,108515.3201,91640.28281
YLLs,Global,Both sexes,<5 years,All causes,All risk factors,Rate,1990,104133.8347,113520.1116,95744.07874
YLLs,Global,Male,All ages,All causes,All risk factors,Number,1990,666115399.8,704702361.1,628324413.5
YLLs,Global,Female,All ages,All causes,All risk factors,Number,1990,514918405.5,547882501.7,486621927.9
YLLs,Global,Both sexes,All ages,All causes,All risk factors,Number,1990,1181033805,1244265767,1117909401
YLLs,Global,Male,All ages,All causes,All risk factors,Rate,1990,24728.18676,26160.64964,23325.27284
YLLs,Global,Female,All ages,All causes,All risk factors,Rate,1990,19386.27127,20627.34345,18320.93123
YLLs,Global,Both sexes,All ages,All causes,All risk factors,Rate,1990,22076.02673,23257.96621,20896.09773
YLLs,Global,Male,70+ years,All causes,All risk factors,Number,1990,72857918.14,75937276.57,69634393.47
YLLs,Global,Female,70+ years,All causes,All risk factors,Number,1990,73053223.33,76591356.91,69107534.42
YLLs,Global,Both sexes,70+ years,All causes,All risk factors,Number,1990,145911141.5,151173402.4,139926253.5
YLLs,Global,Male,70+ years,All causes,All risk factors,Rate,1990,88600.47577,92345.1974,84680.43761
YLLs,Global,Female,70+ years,All causes,All risk factors,Rate,1990,61227.4238,64192.80705,57920.45997
YLLs,Global,Both sexes,70+ years,All causes,All risk factors,Rate,1990,72395.76374,75006.70484,69426.28156
YLLs,Global,Male,Age-standardized,All causes,All risk factors,Rate,1990,26611.05736,27964.5282,25353.43568
YLLs,Global,Female,Age-standardized,All causes,All risk factors,Rate,1990,19301.90204,20434.71949,18287.90634
YLLs,Global,Both sexes,Age-standardized,All causes,All risk factors,Rate,1990,22782.63065,23857.69614,21699.17807
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,2327267.539,3203751.938,1562413.877
